  326	 5028		 4700		1.975956
  327	 5029		 4701		1.976003
  328	 5030		 4702		1.975908
  329	 5031		 4703		1.975034
  330	 5032		 4704		1.980807
  331	 5033		 4705		1.998178
  332	 5034		 4706		1.975908
  333	 5035		 4707		1.988784
  334	 5036		 4708		1.974124
  335	 5037		 4709		1.980807
  336	 5038		 4710		1.981729
  337	 5039		 4711		1.975908
  338	 5040		 4712		1.992306
  339	 5041		 4713		1.976003
  340	 5042		 4714		1.980807
  341	 5043		 4715		1.979944
  342	 5044		 4716		1.993743
  343	 5045		 4717		1.979856
  344	 5046		 4718		1.981729
  345	 5305		 4719		1.565036
			 9186		1.236255
			13954		1.055466
			15035		1.059613
  346	 5307		 4720		1.552567
			 9195		1.236255
			15053		1.087700
  347	 5304		 4721		1.541847
			 9196		1.236255
			15043		1.094348
  348	 9212		 4722		1.552472
			 5289		1.322186
			13953		1.056388
			15061		1.075864
  349	 5303		 4723		1.547716
			 9191		1.226571
			11945		1.044794
  350	 6956		 4724		1.559263
			 9192		1.206362
			13967		1.033200
			15049		1.103951
  351	 6955		 4725		1.575711
			 9193		1.200589
			13086		1.033200
			15050		1.099052
  352	 6953		 4726		1.558293
			 9194		1.202646
			13088		1.069121
  353	 6954		 4727		1.568629
			 9188		1.206362
			13089		1.058496
  354	 6951		 4728		1.559263
			 9200		1.229550
			12726		1.200752
			13074		1.038006
  355	 6959		 4729		1.553442
			 9204		1.190857
			12720		1.230728
			14473		1.044746
  356	 6957		 4730		1.570809
			 9205		1.196631
			12719		1.201719
  357	 6949		 4731		1.576630
			 7744		1.074639
			 8119		1.207492
			 9180		1.196631
			12418		1.107137
			14472		1.056340
  358	 7762		 4732		1.547668
			 8122		1.195946
			 9182		1.190857
			14464		1.038973
  359	 7764		 4733		1.553489
			 8118		1.217223
			14466		1.038973
  360	 7759		 4734		1.570857
			 8131		1.211450
			11466		1.070091
  361	 7763		 4735		1.559215
			 8112		1.225791
			12403		1.254067
			14465		1.033152
  362	 8142		 4736		1.547668
			12410		1.236700
			14469		1.044794
  363	 7758		 4737		1.541847
			 8125		1.084431
			12422		1.252157
			14471		1.038973
  364	 7756		 4738		1.559263
			 8123		1.064222
			11473		1.038973
			12394		1.257977
  365	 8484		 4739		1.553442
			12413		1.267661
			14477		1.033152
  366	 8488		 4741		1.557525
			12396		1.346148
			14468		1.033200
  367	 7387		 4742		1.541847
			 8469		1.307346
			12405		1.328733
			14467		1.033152
  368	 7388		 4743		1.552520
			 8464		1.298779
			12391		1.334553
			14484		1.038973
  369	 7393		 4744		1.559263
			 8826		1.097081
			12399		1.075864
			13502		1.365671
  370	 7391		 4745		1.547668
			 8833		1.091308
			13504		1.365671
  371	 7390		 4746		1.556723
			 8828		1.329897
			11943		1.094210
			13505		1.343168
  372	 7384		 4747		1.541847
			 8845		1.365563
			13501		1.333437
  373	 4782		15052		1.730899
  374	15069		 5011		0.000000
			 5012		0.000000
			 6755		0.000000
			 6756		0.000000
  375	15730		 5280		1.059253
  376	15075		 5282		1.098978
  377	15625		 5290		1.056761
  378	15610		 5294		1.037730
  379	15586		 5296		1.049324
  380	15066		 5297		1.100142
  381	 5306		15056		1.108645
  382	 5308		16042		1.059648
  383	 5309		15829		1.035980
  384	 5310		15775		1.053348
  385	 5312		 6933		1.351043
			15051		1.140495
  386	 5313		16045		1.040016
  387	 5314		15778		1.033402
  388	15616		 5713		1.036112
  389	 9532		 5727		1.493257
			11085		1.531669
  390	12756		 5728		1.473191
  391	 5735		11084		1.493257
  392	 5736		 6478		1.524018
			11086		1.188476
			13961		1.044841
  393	 5738		 6480		1.508483
			11092		1.191223
			12739		1.087506
			13964		1.060383
  394	15598		 6059		1.043503
  395	11974		 6060		1.493257
  396	11101		 6067		1.391618
  397	15592		 6069		1.038652
  398	11102		 6070		1.531669
  399	15739		 6071		1.041524
  400	12757		 6073		1.483991
  401	10710		 6074		1.370378
  402	15580		 6075		1.036867
  403	10704		 6076		1.513836
  404	10705		 6077		1.385930
  405	10706		 6080		1.132218
			 6486		1.520077
  406	11100		 6084		1.434562
  407	 6085		 6487		1.514304
			10694		1.059518
			13512		1.050662
  408	 6087		10693		1.470611
  409	 6088		 6484		1.524881
			10697		1.099936
			12752		1.070091
  410	 6089		 6482		1.514304
			11949		1.087458
  411	 6090		 6483		1.514209
			13509		1.050519
  412	 6091		10690		1.513836
			12737		1.483991
  413	 6093		 6481		1.543265
			11090		1.099949
			13517		1.056340
  414	 6757		 6429		1.731077
  415	 6758		 6430		1.739822
  416	 6759		 6431		1.719436
  417	 6760		 6432		1.730108
  418	 6761		 6433		1.740792
  419	 6762		 6434		1.725256
  420	 6763		 6435		1.741654
  421	 6764		 6436		1.719436
  422	 6765		 6437		1.725256
  423	 6766		 6438		1.740798
  424	 6767		 6439		1.736851
  425	 6768		 6440		1.719436
  426	 6769		 6441		1.741654
  427	 6770		 6442		1.742719
  428	 6771		 6443		1.740084
  429	 6772		 6444		1.725256
  430	 6773		 6445		1.741702
  431	 6774		 6446		1.719436
  432	 6775		 6447		1.725256
  433	 6776		 6448		1.734263
  434	 6777		 6449		1.736898
  435	 6778		 6450		1.719436
  436	 6779		 6451		1.742624
  437	 6780		 6452		1.730108
  438	 6781		 6453		1.742624
  439	 6782		 6454		1.725256
  440	 6783		 6455		1.740732
  441	 6784		 6456		1.719436
  442	 6785		 6457		1.725256
  443	 6786		 6458		1.736851
  444	 6787		 6459		1.736851
  445	 6788		 6460		1.719436
  446	 6789		 6461		1.742624
  447	 6790		 6462		1.736898
  448	 9978		 6463		1.525850
			13957		1.033200
			15045		1.105020
  449	 9975		 6464		1.531624
			13082		1.067935
			15064		1.071160
  450	 9976		 6465		1.525898
			13511		1.056435
			15046		1.076981
  451	 9973		 6466		1.520077
			13962		1.099005
  452	 9974		 6467		1.542343
			13963		1.057435
  453	 9971		 6468		1.520030
			13946		1.057435
  454	 9972		 6469		1.537444
			13947		1.062438
  455	10708		 6470		1.525850
			 9520		1.256937
  456	 9529		 6471		1.514256
			13966		1.038006
  457	 9530		 6472		1.514256
			13068		1.070091
  458	 9538		 6473		1.535660
			13080		1.069124
  459	 9534		 6474		1.530654
			13087		1.058449
  460	 9541		 6475		1.520077
			12743		1.092312
			13084		1.039020
  461	 9536		 6476		1.520030
			12747		1.070091
			13959		1.033200
  462	 9542		 6477		1.525898
			13965		1.049648
  463	11103		 6479		1.520030
  464	10711		 6485		1.520030
  465	10363		 6490		1.530657
			13513		1.066968
			15026		1.143639
  466	10362		 6491		1.543408
			13955		1.033200
  467	10365		 6492		1.531671
			13950		1.044794
  468	11104		 6493		1.531624
			10355		1.086341
  469	11109		 6494		1.520030
  470	 6526		15058		1.508900
  471	15736		 6928		1.059951
  472	15676		 6930		1.031865
  473	13103		 6932		1.158854
  474	12762		 6935		1.348155
  475	12760		 6936		1.353976
  476	12758		 6937		1.348155
  477	15583		 6939		1.038700
  478	15073		 6940		1.140495
  479	12426		 6943		1.349122
  480	15607		 6946		1.038652
  481	 6950		 7741		1.254639
  482	 6952		12727		1.186664
  483	 6958		 7733		1.351043
  484	 6960		12736		1.223452
  485	 6961		12722		1.171306
  486	 6962		13073		1.158854
  487	15604		 7361		1.038652
  488	15601		 7362		1.038652
  489	12432		 7363		1.351043
  490	 8485		 7364		1.338597
  491	15577		 7365		1.036112
  492	 8849		 7366		1.336991
  493	 8482		 7367		1.158381
  494	12431		 7370		1.344418
  495	12427		 7375		1.349122
  496	11961		 7378		1.346590
  497	15490		 7379		1.071839
  498	15595		 7382		1.037730
  499	 7386		 8835		1.130020
  500	 7389		 8834		1.341634
			12412		1.326191
  501	 7392		11944		1.346590
  502	12428		 7736		1.343301
  503	 8138		 7737		1.226438
			12415		1.114148
  504	15664		 7738		1.036112
  505	15733		 7742		1.043411
  506	11499		 7743		1.331754
  507	15748		 7745		1.040769
  508	 8141		 7746		1.343301
  509	 8139		 7747		1.241942
  510	 8137		 7751		1.343301
  511	15487		 7753		1.058813
  512	15745		 7755		1.043309
  513	 7757		 8462		1.308331
			12424		1.351043
  514	 7760		12416		1.242725
  515	 7761		 8117		1.276252
			11483		1.238909
  516	15466		 8115		1.194508
			 9176		1.189420
  517	15562		 8120		1.067636
  518	12433		 8121		1.379580
  519	15448		 8124		1.215786
  520	12429		 8127		1.382930
  521	15439		 8129		1.229252
			12386		1.240113
  522	15436		 8130		1.234162
			12392		1.239251
  523	15451		 8132		1.213246
  524	15559		 8134		1.056987
  525	15469		 8135		1.205088
			 9174		1.194227
  526	 8136		 9177		1.382930
  527	 8140		 9201		1.377347
  528	15649		 8460		1.037638
  529	15406		 8465		1.322401
			12408		1.338015
  530	15415		 8466		1.294802
			12409		1.281051
